"asset_id","public_id","format","version","resource_type","type","created_at","bytes","width","height","backup","access_mode","url","secure_url"
"3dbb44eec099a1e08dbb78ff44639246","items/7501587010404","jpg",1447647363,"image","upload","2015-11-16T04:16:03+00:00",33284,300,300,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647363/items/7501587010404.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647363/items/7501587010404.jpg"
"73e6ba824654c4f756124cc8c00dd512","items/7501581100255","jpg",1447647363,"image","upload","2015-11-16T04:16:03+00:00",37469,300,300,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647363/items/7501581100255.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647363/items/7501581100255.jpg"
"b69c601515d936c3e8016de62c00bde4","items/7501563370805","jpg",1447647361,"image","upload","2015-11-16T04:16:01+00:00",29420,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647361/items/7501563370805.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647361/items/7501563370805.jpg"
"b34ae741d5848833807e6d26aff07ba5","items/7501563370720","jpg",1447647361,"image","upload","2015-11-16T04:16:01+00:00",24753,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647361/items/7501563370720.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647361/items/7501563370720.jpg"
"f3615767d10cce0f9d54126aecdcea72","items/7501429018223","jpg",1447647360,"image","upload","2015-11-16T04:16:00+00:00",290261,600,600,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647360/items/7501429018223.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647360/items/7501429018223.jpg"
"191717f4315f027c82d94748587fdea9","items/7501563370690","jpg",1447647360,"image","upload","2015-11-16T04:16:00+00:00",29453,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647360/items/7501563370690.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647360/items/7501563370690.jpg"
"059bf34d9b752fec410228b81c025c59","items/7501563370614","jpg",1447647360,"image","upload","2015-11-16T04:16:00+00:00",24491,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647360/items/7501563370614.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647360/items/7501563370614.jpg"
"010241a27cf3a4a546f61bea673380f4","items/7501563310689","jpg",1447647359,"image","upload","2015-11-16T04:15:59+00:00",25147,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647359/items/7501563310689.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647359/items/7501563310689.jpg"
"2bc889c916dd20bc592a6e9bf5281a67","items/7501563310450","jpg",1447647359,"image","upload","2015-11-16T04:15:59+00:00",25277,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647359/items/7501563310450.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647359/items/7501563310450.jpg"
"01c063e08cab3c9d08bbc092cf08d58a","items/7501563310337","jpg",1447647358,"image","upload","2015-11-16T04:15:58+00:00",25133,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647358/items/7501563310337.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647358/items/7501563310337.jpg"
"4b6a364c4b26ceeb3920fa3898d5b8f8","items/7501559683001","jpg",1447647358,"image","upload","2015-11-16T04:15:58+00:00",31308,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647358/items/7501559683001.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647358/items/7501559683001.jpg"
"ab53666a42b61407f2cc006156df2305","items/7501563310177","jpg",1447647358,"image","upload","2015-11-16T04:15:58+00:00",24731,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647358/items/7501563310177.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647358/items/7501563310177.jpg"
"d000120ae86d7fcf2fe9147702ddc1c9","items/7501559666103","jpg",1447647357,"image","upload","2015-11-16T04:15:57+00:00",41820,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647357/items/7501559666103.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647357/items/7501559666103.jpg"
"6883f659a3583e9ada7e337bcfec169a","items/7501563310146","jpg",1447647357,"image","upload","2015-11-16T04:15:57+00:00",25736,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647357/items/7501563310146.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647357/items/7501563310146.jpg"
"b7c8f6d353250a2f961961948fc81091","items/7501563310016","jpg",1447647357,"image","upload","2015-11-16T04:15:57+00:00",22445,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647357/items/7501563310016.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647357/items/7501563310016.jpg"
"d69b9a742d4ea9926df0b05380a6e8d7","items/7501559602910","jpg",1447647355,"image","upload","2015-11-16T04:15:55+00:00",53046,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647355/items/7501559602910.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647355/items/7501559602910.jpg"
"34e60afcc22a1a02bd5e90f7da007ae4","items/7501507530258","jpg",1447647355,"image","upload","2015-11-16T04:15:55+00:00",199567,600,600,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647355/items/7501507530258.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647355/items/7501507530258.jpg"
"85d52444c4d4ef60ad943cf33be6d7be","items/7501559665908","jpg",1447647355,"image","upload","2015-11-16T04:15:55+00:00",25864,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647355/items/7501559665908.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647355/items/7501559665908.jpg"
"dc7ea3d6a41c4a853446205c22f67d7b","items/7501559660002","jpg",1447647354,"image","upload","2015-11-16T04:15:54+00:00",33427,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647354/items/7501559660002.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647354/items/7501559660002.jpg"
"7a673baa879ff4b3501cbfff1e6ac498","items/7501559660101","jpg",1447647354,"image","upload","2015-11-16T04:15:54+00:00",26391,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647354/items/7501559660101.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647354/items/7501559660101.jpg"
